,Unnamed: 0,property_type,place_name,lat,lon,price_aprox_usd,surface_total_in_m2,price_usd_per_m2,floor,expenses,description,title,geometry,index_right,dummy_property_type__apartment,dummy_property_type__house,dummy_property_type__store,distSubte,distEscuela,distHospital,distParque,dummy_acondicionado,dummy_amenities,dummy_alarma,dummy_ascensor,dummy_balcon,dummy_baulera,dummy_blindada,dummy_calefaccion,dummy_cancha,dummy_cine,dummy_cochera,dummy_contrafrente,dummy_crédito,dummy_electrógeno,dummy_estrenar,dummy_fitness,dummy_frente,dummy_frio-calor,dummy_guardacoche,dummy_gimnasio,dummy_jacuzzi,dummy_hidromasaje,dummy_hospital,dummy_jardin,dummy_lavarropas,dummy_lavadero,dummy_laundry,dummy_luminoso,dummy_living,dummy_metrobus,dummy_multisplit,dummy_parque,dummy_patio,dummy_parrilla,dummy_pentahome,dummy_pileta,dummy_premium,dummy_piscina,dummy_policlínico,dummy_profesional,dummy_quincho,dummy_refrigeración,dummy_residencial,dummy_reciclado,dummy_pozo,dummy_sauna,dummy_spa,dummy_split,dummy_solarium,dummy_sum,dummy_S.U.M,dummy_subte,dummy_suite,dummy_seguridad,dummy_terraza,dummy_vigilancia,precio_m2_usd,rooms
1123,74648,apartment,Caballito,-34.612401142,-58.4432921481,295000,75,3933.333333333334,,6249.0,"Características del departamento:•	Ambientes: 3•	Dormitorios: 2•	Baños: 2 completos (uno en suite)•	Cocheras: 2•	Condición: Excelente •	Plantas: 1•	Antigüedad: 7 Años •	Situación: en uso•	Orientación: Norte. Nor/oeste y sur. Dependiendo de la habitación•	Disposición: ContrafrenteINTERIOR DE ARMARIOS CON ACCESORIOS HAFELE EXCELENTES.MEDIDAS LIVING - 6,4 X 3,1DORMITORIO EN SUITE  4 X 3,72 COCHERA OPCIONAL u$s 30.000SUPERFICIES•	Superficie total: 75 m²DESCRIPCIÓNPrecioso departamento en las Torres Caballito Nuevo.  Impresionante predio en pleno Caballito. Son dos Torres de 34 pisos con excelentes terminaciones y amenities. El departamento se encuentra en piso alto de Torre 1.                                                                                                                                                                                                                                        Características del departamento: living comedor con placard de recepción. Balcón con espectacular vista a los amenities del complejo en piso alto. Presenta 2 dormitorios con amplios placard de pared a pared, en ambos casos están con interiores de categoría y funcionales ya que están en uso. La unidad cuenta con 2 baños completos.                                     Excelente luminosidad general y muy buenas vistas desde todos los ambientes ya que tiene ventanas corredizas en todos los ambientes. Caldera individual para agua caliente y calefacción por piso radiante.                                                                                                                                                                                                                              Consideraciones del departamento: se han colocado en todo el departamento (salvo baños y cocina) pisos de madera de Lapacho de primera calidad, correctamente estacionado y pulido semimate.Todos los dormitorios y el living comedor cuentan con aire acondicionado frio/calor de primera marca. Es un multisplit con una unidad exterior.El departamento, como se observa en las fotos, ha sido personalizado, esto incluye decoración, arquitectura de interior, pintura, perfilería, detalles de aprovechamiento en espacios vacíos. Isla en el comedor con iluminación acorde, etc La cocina presenta cerámico de primera calidad tanto en piso como en pared y se han adaptado mobiliarios a medida para su funcionalidad.El departamento se entrega con cortinas sun screen y block out en todos sus ambientes, como también en el comedor.Al baño principal (en suite) se le ha incorporado un mueble con pileta moderna.                                                                                                                                       El placard de la habitación principal es con puertas corredizas con frentes en espejo.  El complejo cuenta con: SUM ubicado en el Piso 34 con vista periférica a toda la ciudad. Increíble piscina climatizada, con sector para uso de bar, además de solárium de gran extensión. Impecable cancha de tenis con iluminación. Cancha de fútbol 5 de césped sintético de gran calidad con iluminación. 8 parrillas ubicadas en la planta baja, en un amplio espacio para 120 personas.1 Gym por cada Torre, con máquinas modernas.1 laundry por Torre con 10 máquinas cada uno.1 Spa con sauna seco e hidromasaje por Torre.Grupo electrógeno. Seguridad las 24 Hs. El edificio cuenta con intendente y personal de mantenimiento.•	Servicios:•	Agua Corriente•	Cloaca•	Gas Natural•	Electricidad•	Seguridad 24HsCochera fija cubiertaLa presente oferta de venta está condicionada a la confección del COTI por parte del propietario. (Res.AFIP 2371). Las medidas son aprox. y orientativas. Las medidas exactas surgirían del titulo de propiedad.",Departamento - Caballito,POINT (-58.44329214810001 -34.612401142),0,1,0,0,906.5973014428721,165.36945219099275,618.114992947707,0.008625962350981037,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3933.0,8.0
1125,74715,apartment,Caballito,-34.6130913379,-58.4328199127,103800,40,2595.0,,2387.64,"Hermoso monoambiente a estrenar en muy buena ubicación, a 3 cuadras del Subte A, estación Rio de Janeiro, cerca de Av. Rivadavia, Acoyte y Diaz Velez.Amplio monoambiente muy luminoso, cocina muy bien equipada con conexión para lavarropas, gran baño completo.Balcón al frente. Sin amenities.GRUPO MEGA TRIUNVIRATOAvda. Triunvirato 4044 - Villa UrquizaTel:  / ",Hermoso y amplio monoambiente a estrenar al frente,POINT (-58.4328199127 -34.6130913379),0,1,0,0,384.4043597442811,32.424404649738726,548.3058563681786,0.3925521490289887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.0,4.0
1127,74728,apartment,Caballito,-34.613374524,-58.4343106474,78000,36,2166.6666666666665,,2387.64,"Espectacular monoambiente divisible en Venta en Caballito Capital Federal.-Al contrafrente, muy luminoso. Orientación Noroeste.Living - Comedor con cocina integrada, dormitorio con posibilidad de dividir con ventilación directa al exterior, baño completo, balcón.Memoria Descriptiva: - Carpinterías de aluminio. - Piso de porcelanato en cocina. - Anafe Eléctrico eléctrico. Instalación para lavarropa.Ver Plano:https://goo.gl/GrxcZxVer video:https://goo.gl/ID3Ki5Posibilidad Financiación propia...!!!!! CIFARELLI | constructora - inmobiliaria M.N. 6199Lunes a Viernes de 10 a 13 y 15 a 19 | Sábados 10 a 13Código de la propiedad: CAP190218Las medidas son aproximadasQueres saber mas sobre nosotros? Mira este video sobre nuestra filosofía de trabajo!https://goo.gl/D6kVN8",Monoambiente divisible a estrenar Caballito Capital Federal,POINT (-58.4343106474 -34.613374524),0,1,0,0,485.7971698031146,100.04857353342653,547.0448717830428,0.4084111671187131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.0,4.0
1128,75059,apartment,Caballito,-34.6065409068,-58.4400222732,110000,42,2619.0476190476197,,500.0,EXCELENTE DEPTOS. DE 2 AMB.- CONSTRUIDOS EN DOS CUERPOS CADA UNO CON 2 DEPTOS.POR PISO- MUY LUMINOSOS - SUM- PARRILLA- SOLARIUM- TERMINACIONES DE CALIDAD- AIRE ACONDICIONADO FRIO CALOR EN TODOS LOS AMBIENTES- COCINA A GAS- COCHERAS OPCIONALES- BAJAS EXPENSAS- LISTO PARA ESCRITURAR- CONSULTENOSGRUPO MEGA - JUNINJunin 1172 . RecoletaTel: ref: GAP156661,VENTA 2 AMBIENTES EN CABALLITO A ESTRENAR!,POINT (-58.4400222732 -34.6065409068),0,1,0,0,840.655074379667,54.20166881257281,328.43934098817834,0.16391393727206172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619.0,4.0
1129,75081,apartment,Caballito,-34.6062719178,-58.4519392193,110000,46,2391.304347826087,,400.0,"EXCELENTE DEPARTAMENTO DE 2 AMBIENTES- A ESTRENAR- CONTRAFRENTE CON BALCÓN- 46mts2 - MUY LUMINOSO Y SILENCIOSO - COCINA TIPO AMERICANA INTEGRADA AL AMBIENTE CON MUEBLES ALTOS Y BAJOS, MESADA DE GRANITO, BACHA DOBLE, COCINA DE 4 HORNALLAS CON HORNO- SERVICIOS INDIVIDUALES (AGUA CALIENTE POR CALEFÓN Y CALEFACCIÓN POR ESTUFAS TIRO BALANCEADO) - LAVADERO INDEPENDIENTE - AMPLIO LIVING COMEDOR CON PISOS DE PORCELANATTO - DORMITORIO CON PISOS FLOTANTE Y PLACARD CON INTERIORES Y PUERTAS CORREDIZAS ESPEJADAS - BAÑO COMPLETO- EDIFICO APTO PROFESIONAL - CUENTA CON TERRAZA COMÚN Y PARRILLA.- A 3 CUADRAS DEL CID CAMPEADOR Y A 3 DE Av. JUAN B. JUSTO.- PROPIEDAD APTA CRÉDITO.- CONSÚLTENOS.- GRUPO MEGA - JUNINJunin 1172 . RecoletaTel: ref: GAP175367",Venta 2 ambientes a estrenar en Paternal,POINT (-58.4519392193 -34.6062719178),0,1,0,0,1379.5481052941407,250.85940213825296,885.3277965861979,0.9204716805209998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391.0,5.0
1130,75294,apartment,Caballito,-34.6062719178,-58.4519392193,158000,70,2257.142857142857,,1000.0,EXCELENTE 3 AMBIENTES- A ESTRENAR - BALCÓN CORRIDO - AMPLIO LIVING COMEDOR CON PISOS EN PORCELANATO - COCINA COMPLETA CON MUEBLES ALTOS Y BAJOS - LAVADERO INCORPORADO - BAÑO COMPLETO Y TOILETTE - DORMITORIOS CON PISO FLOTANTE Y PLACARES CON FRENTES ESPEJADOS E INTERIORES - MUY LUMINOSO - BUENA VENTILACIÓN - SOBRE Av. SAN MARTIN- TODOS LOS MEDIOS DE TRANSPORTE - A 4 CUADRAS DEL CID CAMPEADOR Y A 4 DE AV. J. B. JUSTO.- OPCIÓN A COMPRAR COCHERA.- CONSÚLTENOS GRUPO MEGA GRUPO MEGA - JUNINJunin 1172 . RecoletaTel: ref: GAP328073,Departamento - Paternal,POINT (-58.4519392193 -34.6062719178),0,1,0,0,1379.5481052941407,250.85940213825296,885.3277965861979,0.9204716805209998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257.0,7.0
1131,75346,apartment,Caballito,-34.6088196591,-58.4305307293,83000,40,2075.0,,2387.64,"Excelentes unidades de 1 ambiente- Cocina integrada tipo americana con espacio para lavarropa- Pisos de Porcellanato- Aire acondicionado frio/calor - Edificio con Gas- Terminaciones de primera calidad y buen gusto- Edificio construido en dos cuerpos- Gran e imponente hall de entrada del edificio- Cocheras opcionales - Griferias de primera calidad, al igual que los sanitarios- Finalización de la obra Abril 2017- Constructora con amplia trayectoria en el mercado- Excelente ubicación- ConsúltenosGRUPO MEGA - JUNINJunin 1172 . RecoletaTel: ref: GAP373292",Departamento - Almagro,POINT (-58.4305307293 -34.6088196591),0,1,0,0,714.8444129166004,213.64078182074144,317.3104805986222,0.28028840456217524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2075.0,4.0
1132,75363,apartment,Caballito,-34.6088196591,-58.4305307293,120000,54,2222.222222222222,,2387.64,"Excelentes unidades de 2 ambientes- Cocina integrada tipo americana con espacio para lavarropa- Pisos de Porcellanato- placard con interiores- Aire acondicionado frio/calor en ambos ambientes- Edificio con Gas- Terminaciones de primera calidad y buen gusto- Edificio construido en dos cuerpos- Gran e imponente hall de entrada del edificio- Cocheras opcionales - Griferias de primera calidad, al igual que los sanitarios- Terraza con Parrillas, Solarium con deck, Jacuzzi, y Sum- Finalización de la obra Abril 2017- Constructora con amplia trayectoria en el mercado- Excelente ubicación- ConsúltenosGRUPO MEGA - JUNINJunin 1172 . RecoletaTel: ref: GAP373298",Departamento - Almagro,POINT (-58.4305307293 -34.6088196591),0,1,0,0,714.8444129166004,213.64078182074144,317.3104805986222,0.28028840456217524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2222.0,5.0
1138,75887,apartment,Caballito,-34.6268736913,-58.4443290921,260000,114,2280.701754385965,,3163.0,Departamento en venta en Caballito de 2 dormitorios. Excelente piso 3 ambientes con balcón terraza al frente y balcón al contra frente. Cochera fija cubierta Nº 3.- Baulera. Edificio con sistema de alarma instalado en hall de entrada.-Ver coment. int.D'Odorico PropiedadesRef. Propiedad: DAP211331,D´Odorico Propiedades,POINT (-58.4443290921 -34.6268736913),0,1,0,0,503.07643848897095,101.83666665235768,1104.9674053803037,0.6806793971796583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2281.0,11.0
1139,75895,apartment,Caballito,-34.6159157,-58.4406663,340000,131,2595.4198473282445,,4800.0,"EXCELENTE UBICACIÓN, SOBRE BOULEVARD !!!!!PISO DE 4 AMB CON DEPENDENCIA . TODOS LOS AMBIENTES SON AMPLIOS (INCLUSIVE LA DEPENDENCIA)  LAVADERO INDEPENDIENTE.COCINA CON COMEDOR DIARIO.DORMITORIO EN SUITECALDERA INDIVIDUAL (CALEFACCIÓN POR RADIADORES DE ALUMINIO)BALCÓN TERRAZA. PUERTA BLINDADA. COCHERA FIJA CON ENTRADA INDEPENDIENTE.EXCELENTE PROPIEDADAPTO CRÉDITO.AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. Los precios indicados podrán modificarse sin previo aviso. La fechas de inicio de obra o posesión son estimadas, podrán ser reprogramadas por la Dirección de obra y dependerán a su vez de un proceso de aprobaciones municipales u otros organismos intervinientes. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI).",Honorio Pueyrredón 300 - Caballito,POINT (-58.4406663 -34.6159157),0,1,0,0,468.971510689287,141.91552763211436,516.4861502156323,0.015643204903475767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.0,13.0
1143,76085,apartment,Caballito,-34.6270761178,-58.4454887643,289000,97,2979.3814432989693,,2667.0,"Departamento 4 ambientes con dependencia y cochera  en venta en Caballito. Excelente departamento de 3 dormitorios, frente, balcón corrido,,cochera fija cubierta en Planta Baja N° 6. 2 Puertas blindadas. Muy buena ubicación. Ver coment. Int.D'Odorico PropiedadesRef. Propiedad: DAP249998",Departamento - Caballito,POINT (-58.4454887643 -34.6270761178),0,1,0,0,488.7329941425163,39.5312048630004,1213.4355268810298,0.739050676935225,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979.0,10.0
1144,76165,apartment,Caballito,-34.6266190378,-58.4413601203,443000,155,2858.064516129032,,9100.0,"Piso 4 ambientes con dependencias de servicio en venta en Caballito. Sobre la Avenida más exclusiva de Caballito, piso con cochera fija, baulera, doble circulación y entrada,  balcón aterrazado.D'Odorico PropiedadesRef. Propiedad: DAP267204",Departamento - Caballito,POINT (-58.4413601203 -34.6266190378),0,1,0,0,496.3444867722522,14.413075796143035,831.4073703708942,0.6278257038786007,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2858.0,16.0
1156,76673,apartment,Caballito,-34.6277891,-58.4523659,250000,80,3125.0,6.0,1375.0,"Venta de Departamento 3 AMBIENTES en Caballito, Capital FederalEdificio de 12 pisos. 4 departamentos por piso. 2 ascensores. Apto profesional. Unidadcon entrada principal en el 6º piso, y segunda entrada por el 7º piso. Calefacción por losa radiante. Agua caliente por caldera individual. Lavadero independiente. Toilette. Dormitorios con placard. Balcón. Pisos de porcellanato en cocina, dormitorios y baños. Cochera fija y cubierta. Encargado con vivienda. Amenities: Parrilla, SUM y piscina climatizada. -  - RAPISARDA PROPIEDADES",DEPARTAMENTO EN VENTA,POINT (-58.4523659 -34.6277891),0,1,0,0,417.43865498160295,30.638226691877403,1723.7922094082526,1.1049941201895315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125.0,8.0
1159,76980,apartment,Caballito,-34.6187293101,-58.4313712929,350000,143,2447.552447552448,,6000.0,Piso de 4 ambientes con dependencia de servicio y escritorio. Cochera fija y cubierta. Dos baños completos. Balcón al frente con vista al Parque Rivadavia. D'Odorico PropiedadesRef. Propiedad: DAP369908,Departamento - Caballito,POINT (-58.4313712929 -34.6187293101),0,1,0,0,426.9906334931812,159.49557689592257,115.81604608749863,0.03570772723633511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448.0,14.0
1160,77106,apartment,Caballito,-34.6287793797,-58.4488328861,315000,111,2837.837837837838,,3250.0,"Semi piso de 4 ambientes  en venta en Caballito- Muy buen departamento al frente, con balcón corrido y  espacio guarda coche fijo N° 4.-  Puerta blindada- Excelente ubicación. Ver coment. int.D'Odorico PropiedadesRef. Propiedad: DAP383165",Departamento - Caballito,POINT (-58.4488328861 -34.6287793797),0,1,0,0,582.8247986482066,45.69312066417655,1550.7398424004582,1.0429917432172426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2838.0,11.0
1164,77172,apartment,Caballito,-34.6237951,-58.4284858,115000,57,2017.5438596491226,,2115.0,"Departamento en venta de 2 dormitorios en Caballito, al contrafrente con balcón, lavadero independiente, pisos de parquet en living comedor y dormitorios.D'Odorico PropiedadesRef. Propiedad: DAP387865",Departamento - Caballito,POINT (-58.4284858 -34.6237951),0,1,0,0,389.7449140445274,65.92482938007123,405.70731367966454,0.6462384543540465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.0,6.0
1167,77814,apartment,Caballito,-34.6133676366,-58.4359897362,89000,41,2170.731707317073,,1300.0,"2 ambientes al contrafrente, 2 balcones. Un balcón con cerramiento. A una cuadra de Av  AcoyteD'Odorico PropiedadesRef. Propiedad: DAP456146",Departamento - Caballito,POINT (-58.4359897362 -34.6133676366),0,1,0,0,546.5439033210631,61.78689376112359,520.7383719669419,0.4785004953238993,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.0,4.0
1168,77826,apartment,Caballito,-34.620326,-58.445012,145000,65,2230.769230769231,,1250.0,"Venta de Departamento 2 AMBIENTES en Caballito, Capital FederalDepartamento 64,52 mts2 a la calle, 2 ambientes reciclado a nuevo, baño completo con vanitory, bañera, griferia FV Amplia cocina, lavadero con pileta de lavar e instalación para lavarropas, mueble bajo mesada y alacena 24,11 m2 descubiertos amplio balcón terrazaLiving comedor y dormitorio con placardsPuerta blindadaExpensas bajas 1250Vista panorámica -  - GRUPO ZETA INMOBILIARIA",DEPARTAMENTO EN VENTA,POINT (-58.445012 -34.620326),0,1,0,0,351.8282687167053,203.93380620669905,874.5837657303522,0.040077875446588494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2231.0,6.0
1172,77887,apartment,Caballito,-34.624152069,-58.4499728739,154000,70,2200.0,,2400.0,"**** NO ES APTO CREDITO ****Hermoso departamento sobre Av. Rivadavia al 6000. Dispuesto al contrafrente, con vista abierta y mucha luz en todos los ambientes. Particulares detalles de alta calidad y listo para vivir!Cercano a comercios de todo rubro, colegios, subte, colectivos, tren.Caracteristicas del edificio- Atractivo y amplio hall de ingreso- 14 pisos- 5 deptos por piso- 3 ascensores- Encargado con vivienda- Exclusivo uso residencial (no apto profesional)- Cocheras disponibles con porton automaticoCaracteristicas del departamento- 62m2 cubiertos- 8m2 de balcon- 2 dormitorios- 1 baño- 1 toilette- Lavadero incorporado- Living-comedor- Gran balcon corrido- Pisos de parquet en muy buen estado- Excelentes interiores de placard de Di Mario- Puerta blindada Pentagono- Cerramiemtos con doble vidrio en todas las aberturas- Persianas en los dormitorios- 4 Aire acondicionados frio/calor- Calefaccion central en todos los ambientes (piso radiante)- Agua caliente individual (calefon)- Orientacion sudeste- Muy luminoso con vista abierta en lateralesExpensas $2.400ABL $350Contactanos hoy mismo para ver esta propiedad!Aguardamos tu llamado.BUSQUET Vision InmobiliariaCABA - Zona Norte Las medidas son aproximadas. Las medidas reales, así como toda la información definitiva, surgirá de la escritura correspondiente.- La publicación de este inmueble es a sólo título informativo, pues la venta queda supeditada a que el propietario cumplimente el trámite ante la AFIP para la obtención del Numero de COTI correspondiente- El precio del inmueble puede ser modificado sin previo aviso.- Fotos de carácter no contractural.",Av. Rivadavia al 6000,POINT (-58.4499728739 -34.624152069),0,1,0,0,139.84209884012148,45.42386011188052,1430.7386941464476,0.6561472366585062,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2200.0,7.0
